Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2024_PWD_35115_78,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_77, Construction of Road from Senchowa Ali to Aka Tenpur via Lahonipothar Ch. 0.00 m to 2160.00 m, 2.Construction of Road from Nagen Barua Path to Teliasonari Ali via Juria Namghar (Ch. 0.00 m to 3370.00 m) under Mukhya Mantrir Pakipat","MMPPNA_23_24_77, Construction of Road from Senchowa Ali to Aka Tenpur via Lahonipothar Ch. 0.00 m to 2160.00 m, 2.Construction of Road from Nagen Barua Path to Teliasonari Ali via Juria Namghar (Ch. 0.00 m to 3370.00 m) under Mukhya Mantrir Pakipat",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,03-Jan-2024 02:00 PM,04-Jan-2024 12:00 PM ,180.0,No ,No,Online,12-Jan-2024 02:30 PM,Public Works Roads Department,Golaghat,781003.0,2.0,"3,91,38,000",M/s Sunrise Construction,"41,491,500",Accepted-AOC,26-Apr-2024,,Public Works Roads Department
2024_PWD_35115_83,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_90, Construction of Salmari to Amguri Road....","MMPPNA_23_24_90, Construction of Salmari to Amguri Road....",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,03-Jan-2024 02:00 PM,04-Jan-2024 12:00 PM ,180.0,No ,No,Online,12-Jan-2024 02:30 PM,Public Works Roads Department,Majuli,781003.0,2.0,"4,87,28,000",SRI MANASH PRATIM KHANIKAR,"45,135,200",Rejected-AOC,10-Apr-2024,,Public Works Roads Department
2024_PWD_35115_93,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_100, Construction of road from Bisal Tiniali to Toklong Napali Gaon via Madhupur Amiti Gaon under Mukhya Mantrir Pakipath Nirman Achani for the year 2023-24","MMPPNA_23_24_100, Construction of road from Bisal Tiniali to Toklong Napali Gaon via Madhupur Amiti Gaon under Mukhya Mantrir Pakipath Nirman Achani for the year 2023-24",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,03-Jan-2024 03:00 PM,04-Jan-2024 12:00 PM ,180.0,No ,No,Online,12-Jan-2024 02:30 PM,Public Works Roads Department,Tinsukia,781003.0,2.0,"2,86,89,000",Sri Lachit Phukon,"30,674,823",Not Admitted-Fee/PreQual/Technical,24-Apr-2024,,Public Works Roads Department
2024_PWD_35115_94,CE/DEV/TB/707/2023-24/01,"MMPPNA_23_24_101, Construction of road from Dhurba Tinali to Maya Bazar via Navajoti under Mukhya Mantrir Pakipath Nirman Achani for the year 2023-24","MMPPNA_23_24_101, Construction of road from Dhurba Tinali to Maya Bazar via Navajoti under Mukhya Mantrir Pakipath Nirman Achani for the year 2023-24",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,03-Jan-2024 03:00 PM,04-Jan-2024 12:00 PM ,180.0,No ,No,Online,12-Jan-2024 02:30 PM,Public Works Roads Department,Tinsukia,781003.0,2.0,"2,42,93,000",Sri Lachit Phukon,"25,982,553",Rejected-AOC,24-Apr-2024,,Public Works Roads Department
2024_PWD_35233_13,CE/Maint/MMPPNA/01/2023-24/12,Maint/MMPPNA/2023-24/58,Maint/MMPPNA/2023-24/58_Construction of Road from Ghegeralga Pt1 Near RCC Bridge 2/1 to Lalmoheneralga Tiniali via 623 no Ghegeralga L.P. School Boraibari road Ch 2000.00m to 3575.00m including Routine maintenance for Four Years Under Mukhya Mantrir,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,06-Jan-2024 02:00 PM,08-Jan-2024 12:00 PM ,180.0,No ,No,Online,18-Jan-2024 11:00 AM,Public Works Roads Department,Dhubri,783101.0,2.0,"2,53,64,000",M/S REGAL VALLEY ENTERPRISE,"25,117,900",Accepted-AOC,16-Apr-2024,,Public Works Roads Department
2024_PWD_35233_14,CE/Maint/MMPPNA/01/2023-24/12,Maint/MMPPNA/2023-24/59,Maint/MMPPNA/2023-24/59_Construction of Road from Madaikhali Pt 1 to Jhaleralga LP school via Azizmore Asharikandi to Ghegeralga Ch 150.00m to 2460.00m including Routine maintenance for Four Years Under Mukhya Mantrir Pakipath Nirman Aachani for th,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,06-Jan-2024 02:00 PM,08-Jan-2024 12:00 PM ,180.0,No ,No,Online,18-Jan-2024 11:00 AM,Public Works Roads Department,Dhubri,783101.0,2.0,"2,25,18,000",SUMIT CHACHAN,"20,357,300",Not Admitted-Finance,02-Apr-2024,,Public Works Roads Department
2024_PWD_35233_15,CE/Maint/MMPPNA/01/2023-24/12,Maint/MMPPNA/2023-24/62,"Maint/MMPPNA/2023-24/62_Construction of Road Extension of 5km of KKH Road Bherakhowa to Kazaikata PtV Ch 1000.00 m to Ch 1800.00m ,NH17 to Pasuarkhal PtI Ch 0.00 m to Ch 1000.00 m ,Extension Dalaneralga PtII to Topaparajhowpara Bazar Ch 1000.00 m",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,06-Jan-2024 02:00 PM,08-Jan-2024 12:00 PM ,180.0,No ,No,Online,18-Jan-2024 11:00 AM,Public Works Roads Department,Dhubri,783101.0,2.0,"2,89,79,000",Moslem Uddin,,Accepted-AOC,,,Public Works Roads Department
2024_PWD_35233_16,CE/Maint/MMPPNA/01/2023-24/12,Maint/MMPPNA/2023-24/102,"Maint/MMPPNA/2023-24/102_Construction of Road from Bor Amodpur Jaganath Mandir to BNG road , Dhantala village road Batarhat Chimina Road to Chengpara Road including Routine maintenance for Four Years Under Mukhya Mantrir Pakipath Nirman Aach",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,06-Jan-2024 02:00 PM,08-Jan-2024 12:00 PM ,180.0,No ,No,Online,18-Jan-2024 11:00 AM,Public Works Roads Department,Kamrup Rural,783101.0,2.0,"1,08,01,000",M.S. J.M.Enterprise,"10,791,000",Accepted-AOC,09-Apr-2024,,Public Works Roads Department
2024_PWD_35233_2,CE/Maint/MMPPNA/01/2023-24/12,Maint/MMPPNA/2023-24/10,Maint/MMPPNA/2023-24/10_Construction of Road from NH31 to Kurobaha Village Road NH31 to Kalbari Namghar via Kuchiajhar Village including Routine maintenance for Four Years Under Mukhya Mantrir Pakipath Nirman Aachani for the year 202324 in Bar,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,06-Jan-2024 09:00 AM,NA ,180.0,No ,No,Online,18-Jan-2024 11:00 AM,Public Works Roads Department,Barpeta,781003.0,2.0,"2,98,14,000",Birendra Kr. Prasad,"26,917,800",Accepted-AOC,08-Apr-2024,,Public Works Roads Department
2024_PWD_35233_26,CE/Maint/MMPPNA/01/2023-24/12,Maint/MMPPNA/2023-24/209,Maint/MMPPNA/2023-24/209_Construction of Barbala Madrassa Road with CD works (Considering Side berm for full stretch of road) and Pithadi Bazar RCC Bridge to Zero Bazar RCC bridge including CD works including Routine maintenance for Four Years unde,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,06-Jan-2024 02:00 PM,08-Jan-2024 12:00 PM ,180.0,No ,No,Online,18-Jan-2024 11:00 AM,Public Works Roads Department,Barpeta,781003.0,2.0,"2,02,94,000",Dipak das,"20,294,000",Accepted-AOC,09-Apr-2024,,Public Works Roads Department
2024_PWD_35233_27,CE/Maint/MMPPNA/01/2023-24/12,Maint/MMPPNA/2023-24/210,Maint/MMPPNA/2023-24/210_Construction of Road from Kadamguri to Charichan road (Balance Portion) and NH-31 to Pub Kaljhar road (Balance Portion) including Routine maintenance for Four Years under Mukhya Mantrir Pakipath Nirman Aachani for the year,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,06-Jan-2024 02:00 PM,08-Jan-2024 12:00 PM ,180.0,No ,No,Online,18-Jan-2024 11:00 AM,Public Works Roads Department,Barpeta,781003.0,2.0,"2,00,86,000",Birendra Kr. Prasad,"18,130,200",Accepted-AOC,09-Apr-2024,,Public Works Roads Department
2024_PWD_35233_5,CE/Maint/MMPPNA/01/2023-24/12,Maint/MMPPNA/2023-24/50,Maint/MMPPNA/2023-24/50_Construction of road from Gutipara PtIV to Khawerchar Bridge Approach Ch 0.00 m to Ch 1500.00m and Salkata Surjyomoni Road bto salkata Matifata road via Ambari L.P School Ch 0.00 m to Ch 1100.00m including Routine maintenance,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,06-Jan-2024 09:00 AM,NA ,180.0,No ,No,Online,18-Jan-2024 11:00 AM,Public Works Roads Department,Dhubri,781003.0,2.0,"2,05,23,000",ABDUL GOFUR MOLLAH,"18,588,500",Accepted-AOC,06-Apr-2024,,Public Works Roads Department
2024_PWD_35233_6,CE/Maint/MMPPNA/01/2023-24/12,Maint/MMPPNA/2023-24/51,Maint/MMPPNA/2023-24/51_Construction of Road from 14th Km of Dhubri Binnachara Road at Durahati to Tistarpar BADP Road from Ch. 0.00m to 1500.00m and 5th km of Kismathasdaha Ghewmari BSF Camp Road to Kumargathi from Ch.0.00m to 2250.00mincluding Rout,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,06-Jan-2024 02:00 PM,08-Jan-2024 12:00 PM ,180.0,No ,No,Online,18-Jan-2024 11:00 AM,Public Works Roads Department,Dhubri,783101.0,2.0,"2,83,09,000",ABDUL MONNAF MONDAL,"28,004,360",Accepted-AOC,06-Apr-2024,,Public Works Roads Department
2024_PWD_35233_7,CE/Maint/MMPPNA/01/2023-24/12,Maint/MMPPNA/2023-24/53,Maint/MMPPNA/2023-24/53_Construction of Road from 1st Km of Durahati Baladoba Parghat Road to Tistarpar ICBP Road From Ch. 0.00m to 1600.00m Drahati Bazar to Baladoba Parghat Ch.0.00m to 300.00m 450.00m to 1950 m including Routine maintenance for,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,06-Jan-2024 02:00 PM,08-Jan-2024 12:00 PM ,180.0,No ,No,Online,18-Jan-2024 11:00 AM,Public Works Roads Department,Dhubri,783101.0,2.0,"2,30,88,000",SAMSUL HOQUE,"23,068,652",Not Admitted-Finance,24-Apr-2024,,Public Works Roads Department
2024_PWD_35279_1,CE/DEV/TB/737/2023-24/01,"ASOM_MALA_2.0_23_24_01 Improvement and Upgradation of Jorhat, Titabor, Borhola road (Na Ali) including airport approach road (Total Length 37.80km) under Asom Mala 2.0 for the year 2023-24","ASOM_MALA_2.0_23_24_01 Improvement and Upgradation of Jorhat, Titabor, Borhola road (Na Ali) including airport approach road (Total Length 37.80km) under Asom Mala 2.0 for the year 2023-24",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Jan-2024 02:00 PM,20-Jan-2024 12:00 PM ,180.0,No ,No,Online,29-Jan-2024 02:30 PM,Public Works Roads Department,Jorhat,781003.0,2.0,"1,18,28,91,000",M/S. M.P. AGARWALLA,"1,276,845,021",Accepted-AOC,24-Apr-2024,,Public Works Roads Department
2024_PWD_35279_4,CE/DEV/TB/737/2023-24/01,ASOM_MALA_2.0_23_24_04 Improvement and Upgradation of Road from Barama to Tamulpur from Ch. 0.000 km (Tamulpur) to Ch. 26.145 km (Barama) under Asom Mala 2.0 for the year 2023-24.,ASOM_MALA_2.0_23_24_04 Improvement and Upgradation of Road from Barama to Tamulpur from Ch. 0.000 km (Tamulpur) to Ch. 26.145 km (Barama) under Asom Mala 2.0 for the year 2023-24.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Jan-2024 02:00 PM,20-Jan-2024 12:00 PM ,180.0,No ,No,Online,29-Jan-2024 02:30 PM,Public Works Roads Department,Baksa,781003.0,2.0,"83,51,96,000",LAJIK BRAHMA,"751,676,400",Rejected-AOC,01-Apr-2024,,Public Works Roads Department
2024_PWD_35279_6,CE/DEV/TB/737/2023-24/01,ASOM_MALA_2.0_23_24_06 Improvement and Upgradation of Road from Kokrajhar to Ramfalbil from Ch. 0.000 km (Kokrajhar) to Ch. 22.220 km (Ramfalbil) under Asom Mala 2.0 for the year 2023-24,ASOM_MALA_2.0_23_24_06 Improvement and Upgradation of Road from Kokrajhar to Ramfalbil from Ch. 0.000 km (Kokrajhar) to Ch. 22.220 km (Ramfalbil) under Asom Mala 2.0 for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Jan-2024 02:00 PM,20-Jan-2024 12:00 PM ,180.0,No ,No,Online,29-Jan-2024 02:30 PM,Public Works Roads Department,Kokrajhar,781003.0,2.0,"69,57,82,000",Manaranjan Brahma,,Not Admitted-Fee/PreQual/Technical,,,Public Works Roads Department
2024_PWD_35279_8,CE/DEV/TB/737/2023-24/01,ASOM_MALA_2.0_23_24_08 Improvement upgradation of Road .Golaghat to Merapani from Ch. 0.000 to Ch. 29.180 of Golaghat District under Asom Mala 2.0 for the year 2023-24.,ASOM_MALA_2.0_23_24_08 Improvement upgradation of Road .Golaghat to Merapani from Ch. 0.000 to Ch. 29.180 of Golaghat District under Asom Mala 2.0 for the year 2023-24.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Jan-2024 02:00 PM,20-Jan-2024 12:00 PM ,180.0,No ,No,Online,29-Jan-2024 02:30 PM,Public Works Roads Department,Golaghat,781003.0,2.0,"96,03,69,000",M/S. M.P. AGARWALLA,"1,011,277,787",Rejected-AOC,24-Apr-2024,,Public Works Roads Department
2024_PWD_35279_9,CE/DEV/TB/737/2023-24/01,ASOM_MALA_2.0_23_24_09 Improvement and upgradation of road Pulibor Handique Gaon Buralikson (Gohain ali) from Ch. 0.000 to Ch. 16.000 of Golaghat Districtunder Asom Mala 2.0 for the year 2023-24,ASOM_MALA_2.0_23_24_09 Improvement and upgradation of road Pulibor Handique Gaon Buralikson (Gohain ali) from Ch. 0.000 to Ch. 16.000 of Golaghat Districtunder Asom Mala 2.0 for the year 2023-24,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Jan-2024 02:00 PM,20-Jan-2024 12:00 PM ,180.0,No ,No,Online,29-Jan-2024 02:30 PM,Public Works Roads Department,Golaghat,781003.0,2.0,"52,73,05,000",Rantu Boruah,"474,574,500",Rejected-AOC,17-Apr-2024,,Public Works Roads Department
2024_PWD_35285_4,CE/Maint/MMPNA/01/2023-24/15,MMPNA/2023-24/120,Periodic Renewal of Road from NH 29 Centre Bazar to Howraghat via Rongkut Block No. 4 under Mukhya Manrir path Nabikaran Achani of the year 2023-24 under Howraghat LAC in Karbi Anglong District,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,06-Jan-2024 06:55 PM,15-Jan-2024 12:00 PM ,180.0,No ,No,Online,19-Jan-2024 11:00 AM,Public Works Roads Department,Howraghat,782102.0,2.0,"1,66,04,000",M/s Durga Enterprise,"16,604,000",Not Admitted-Fee/PreQual/Technical,09-Apr-2024,,Public Works Roads Department
2024_PWD_35289_2,CE/Commn/Asom Mala 2.0/15/2023-24/5,AsomMala2.0/Goalpara/01,Improvement and Upgradation of Road from Baladmari To Dubapara Via Garo Bajar from Ch. 0.00 Km (Baladmari BOC Point) to Ch. 10.270 Km (Dubapara) under Asom Mala 2.0 for the year 2023-24,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,08-Jan-2024 04:00 PM,19-Jan-2024 12:00 PM ,180.0,No ,No,Online,29-Jan-2024 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,"Baladmari, Goalpara",783131.0,2.0,"30,88,50,300",Tech.Point Engineers,"277,965,270",Rejected-AOC,01-Apr-2024,,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD
2024_PWD_35289_9,CE/Commn/Asom Mala 2.0/15/2023-24/5,AsomMala2.0/ Kamrup/01,Improvement and Upgradation of Road from Nalbari to Kalitakuchi from Ch.0.00 Km (Nalbari) to Ch. 18 992.00 Km (Kalitakuchi) under Asom Mala 2.0 for the year 2023-24,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,08-Jan-2024 04:00 PM,19-Jan-2024 12:00 PM ,180.0,No ,No,Online,29-Jan-2024 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,"Kalitakuchi, Kamrup",781102.0,2.0,"52,99,94,600",MR DIPAK SARMA,"476,995,140",Rejected-AOC,05-Apr-2024,,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD
2024_PWD_35300_1,CE/DEV/TB/737/2023-24/03,ASOM_MALA_2.0_23_24_10 Improvement and Upgradation of Dholla to Bhupen Hazarika Setu via Kesakhaiti Than Road from 0.00 km to 9.80 km under under Asom Mala-2.0 for the year 2023-24.,ASOM_MALA_2.0_23_24_10 Improvement and Upgradation of Dholla to Bhupen Hazarika Setu via Kesakhaiti Than Road from 0.00 km to 9.80 km under under Asom Mala-2.0 for the year 2023-24.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Jan-2024 02:00 PM,20-Jan-2024 12:00 PM ,180.0,No ,No,Online,29-Jan-2024 02:30 PM,Public Works Roads Department,Tinsukia,781003.0,2.0,"33,20,24,000",M/S R. B. ENTERPRISES,"348,524,000",Accepted-AOC,04-Apr-2024,,Public Works Roads Department
2024_PWD_35300_10,CE/DEV/TB/737/2023-24/03,ASOM_MALA_2.0_23_24_19 Improvement and Upgradation of Road from Kohra EnD Dyke from SH 42 at Jamuguri to Korha Ghat from Ch. 0.00 to 9.330 under Asom Mala 2.0 for the year 2023-24.,ASOM_MALA_2.0_23_24_19 Improvement and Upgradation of Road from Kohra EnD Dyke from SH 42 at Jamuguri to Korha Ghat from Ch. 0.00 to 9.330 under Asom Mala 2.0 for the year 2023-24.,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Jan-2024 02:00 PM,20-Jan-2024 12:00 PM ,180.0,No ,No,Online,29-Jan-2024 02:30 PM,Public Works Roads Department,Lakhimpur,781003.0,2.0,"30,73,34,000",M/s Purbanchal Suppliers & Contractors,"307,311,791",Not Admitted-Fee/PreQual/Technical,10-Apr-2024,,Public Works Roads Department
2024_PWD_35300_7,CE/DEV/TB/737/2023-24/03,ASOM_MALA_2.0_23_24_16 Improvement and Upgradation of Road Inter District Ferrighat (Dikhowmukh) Nazira Town (ONGC Tiniali) from ch 0.00 km (Inter District Ferrighat) (Dikhowmukh) to ch 28.100 km Nazira Town (ONGC Tiniali) under Asom Mala.....,ASOM_MALA_2.0_23_24_16 Improvement and Upgradation of Road Inter District Ferrighat (Dikhowmukh) Nazira Town (ONGC Tiniali) from ch 0.00 km (Inter District Ferrighat) (Dikhowmukh) to ch 28.100 km Nazira Town (ONGC Tiniali) under Asom Mala.....,Works,Open Tender,Item Rate,Civil Works,No,No,NA ,08-Jan-2024 02:00 PM,20-Jan-2024 12:00 PM ,180.0,No ,No,Online,29-Jan-2024 02:30 PM,Public Works Roads Department,Sivasagar,781003.0,2.0,"93,65,75,000",M/S B.B. ENTERPRISE,"936,575,000",Rejected-AOC,22-Apr-2024,,Public Works Roads Department
2024_PWD_35317_1,CE/Com/AsomMala2.0/15/23-24/7,AsomMala2.0/Karbi Anglong/01,Improvement and Upgradation of Road from Kuthuri-dijju valley (Kuthuri-anjokpani-Dokmoka)- 5th Km DSC Road- Dokmoka town Ch. 0.00 km (Kuthuri) to Ch. 87.00 KM (Dokmoka Town) Part- I (Ch. 0.00 Km to Ch. 47.0Km)under Asom Mala 2.0 for the year 2023-24,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,09-Jan-2024 09:00 AM,NA ,180.0,No ,No,Online,29-Jan-2024 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,"anjukpani, Dokmoka, karbi Anglong",782139.0,2.0,"1,40,54,42,600",Bhartia Infra Projects Ltd,"1,264,898,340",Rejected-AOC,09-Apr-2024,,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD
2024_PWD_35317_12,CE/Com/AsomMala2.0/15/23-24/7,AsomMala2.0/ Majuli /02,Improvement and Upgradation of road from Brahmaputra dyke from Patigaon (0.000 Km) to Takarchuk (44.150) via Bongaon (Length 44.15 Km) under Asom Mala 2.0 for the year 2023-24,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,09-Jan-2024 06:00 PM,19-Jan-2024 12:00 PM ,180.0,No ,No,Online,29-Jan-2024 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,majuli,785106.0,2.0,"91,72,07,900",Shivam transcon Pvt.Ltd,"917,207,900",Rejected-AOC,03-Apr-2024,,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD
2024_PWD_35317_14,CE/Com/AsomMala2.0/15/23-24/7,AsomMala2.0/ kamrup /02,"Improvement and Upgradation of road from Bezera Chariali (NH-37) to Balikuchi Chowk from Ch. 0.00 Km (Bezera Chariali) to Ch. 11.40 Km (Balikuchi Chowk) under Asom Mala 2.0 for the year 2023-24 in Kamrup District, Kamalpur LAC",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,09-Jan-2024 05:00 PM,19-Jan-2024 09:00 AM ,180.0,No ,No,Online,29-Jan-2024 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,balikuchi chowk,781354.0,2.0,"31,28,23,400",M/s ORIENTAL- RANG PRIVATE LIMITED- JV,"281,541,060",Rejected-AOC,09-Apr-2024,,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD
2024_PWD_35317_16,CE/Com/AsomMala2.0/15/23-24/7,AsomMala2.0/ kamrup /04,Improvement and Upgradation of road from Satdola to Nayanpur from Ch. 0.00 Km (Satdola) to Ch. 2.61 Km (Nayanpur) under Asom Mala 2.0 for the year 2023-24 in Kamrup District Hajo LAC,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,09-Jan-2024 06:00 PM,19-Jan-2024 12:00 PM ,180.0,No ,No,Online,29-Jan-2024 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,"Nayanpur, Kamrup",781102.0,2.0,"8,79,78,400",MS AXOM INFRA TECH,"79,180,560",Rejected-AOC,09-Apr-2024,,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD
2024_PWD_35371_1,CE/STBR/RIDF-XXIX/NIT/23/23 24/18 Dated 03-01-2024,"RIDF-XXIX/Dibrugarh/02 Construction of Road from Madhavpur Tiniali to Dehing Patkai in Dibrigarh District under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24, Naharkatia LAC","RIDF-XXIX/Dibrugarh/02 Construction of Road from Madhavpur Tiniali to Dehing Patkai in Dibrigarh District under Mukhya Mantrir Unnoto Pakipath Nirman Achani under RIDF-XXIX of NABARD for the year 2023-24, Naharkatia LAC",Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,10-Jan-2024 04:00 PM,NA ,180.0,No ,No,Online,31-Jan-2024 11:00 AM,Public Works Roads Department,Dibrugarh,786001.0,2.0,"58,28,00,000",BIJU HAZARIKA AND ASCON (JV),"582,799,978",Accepted-AOC,25-Apr-2024,,Public Works Roads Department
